,Rooms,Price,Date,Distance
4558,3,921000.0,18/03/2017,14.7
4559,6,1900000.0,18/03/2017,14.7
4560,2,752500.0,18/06/2016,14.7
4561,4,800000.0,18/06/2016,14.7
4562,3,800000.0,24/09/2016,14.7
4563,3,1067000.0,25/02/2017,14.7
4564,4,1310000.0,25/02/2017,14.7
4565,3,800000.0,25/02/2017,14.7
4566,3,1260500.0,26/07/2016,14.7
4567,3,850500.0,27/11/2016,14.7
4568,2,625000.0,27/11/2016,14.7
4569,3,980500.0,27/11/2016,14.7
4570,3,1068000.0,27/11/2016,14.7
4571,4,937500.0,28/05/2016,14.7
4572,4,1126000.0,28/08/2016,14.7
4573,2,778000.0,30/07/2016,14.7
4574,4,1230000.0,3/09/2016,2.6
4575,3,1360000.0,3/12/2016,2.6
4576,2,1805000.0,8/10/2016,2.6
4577,1,352500.0,8/10/2016,2.6
4578,1,395000.0,11/02/2017,2.6
4579,1,307000.0,15/10/2016,2.6
4580,2,2200000.0,15/10/2016,2.6
4581,1,485000.0,15/10/2016,2.6
4582,4,1717500.0,19/11/2016,2.6
4583,2,1265000.0,19/11/2016,2.6
4584,1,401000.0,19/11/2016,2.6
4585,4,2375000.0,19/11/2016,2.6
4586,2,1851000.0,22/08/2016,2.6
4587,2,734600.0,22/08/2016,2.6
4588,4,1928000.0,24/09/2016,2.6
4589,1,526000.0,25/02/2017,2.6
4590,3,2236000.0,27/06/2016,2.6
4591,1,500000.0,27/11/2016,2.6
4592,3,1403000.0,27/11/2016,2.6
4593,3,965000.0,28/08/2016,2.6
4594,3,1040000.0,28/08/2016,2.6
4595,1,526000.0,30/07/2016,2.6
4596,2,750000.0,30/07/2016,2.6
4597,3,1120000.0,3/09/2016,9.9
4598,3,770000.0,3/09/2016,9.9
4599,2,915000.0,3/12/2016,9.9
4600,4,975000.0,3/12/2016,9.9
4601,3,770000.0,3/12/2016,9.9
4602,3,780000.0,4/03/2017,9.9
4603,3,600000.0,4/03/2017,9.9
4604,3,1465000.0,4/03/2017,9.9
4605,4,955000.0,4/03/2017,9.9
4606,3,767000.0,4/03/2017,9.9
4607,4,1196000.0,4/03/2017,9.9
4608,3,731000.0,4/06/2016,9.9
4609,2,555000.0,6/08/2016,9.9
4610,3,585000.0,6/08/2016,9.9
4611,2,480000.0,6/08/2016,9.9
4612,4,605000.0,6/08/2016,9.9
4613,2,495000.0,7/05/2016,9.9
4614,3,738000.0,7/05/2016,9.9
4615,2,386000.0,7/05/2016,9.9
4616,2,452000.0,7/05/2016,9.9
4617,3,522500.0,7/05/2016,9.9
4618,2,601500.0,7/05/2016,9.9
4619,3,1305000.0,7/11/2016,9.9
4620,2,741000.0,7/11/2016,9.9
4621,2,495000.0,7/11/2016,9.9
4622,5,1345000.0,8/10/2016,9.9
4623,2,530000.0,8/10/2016,9.9
4624,3,815000.0,8/10/2016,9.9
4625,4,930000.0,8/10/2016,9.9
4626,2,521500.0,8/10/2016,9.9
4627,4,730000.0,10/09/2016,9.9
4628,3,775000.0,10/09/2016,9.9
4629,4,990000.0,10/12/2016,9.9
4630,5,950000.0,10/12/2016,9.9
4631,2,915000.0,10/12/2016,9.9
4632,3,900000.0,10/12/2016,9.9
4633,3,810000.0,11/02/2017,9.9
4634,2,920000.0,11/03/2017,9.9
4635,3,835000.0,12/11/2016,9.9
4636,3,790000.0,12/11/2016,9.9
4637,4,810000.0,12/11/2016,9.9
4638,3,667500.0,12/11/2016,9.9
4639,2,500000.0,13/08/2016,9.9
4640,2,485000.0,13/08/2016,9.9
4641,2,488000.0,14/05/2016,9.9
4642,3,900000.0,14/05/2016,9.9
4643,2,680000.0,14/05/2016,9.9
4644,3,683500.0,14/05/2016,9.9
4645,3,590000.0,15/10/2016,9.9
4646,3,770000.0,15/10/2016,9.9
4647,3,815000.0,15/10/2016,9.9
4648,3,975000.0,15/10/2016,9.9
4649,4,970000.0,16/04/2016,9.9
4650,3,515000.0,16/04/2016,9.9
4651,3,940000.0,17/09/2016,9.9
4652,3,600000.0,17/09/2016,9.9
4653,2,510000.0,17/09/2016,9.9
4654,3,750000.0,18/03/2017,9.9
4655,4,822000.0,18/03/2017,9.9
4656,3,983000.0,18/03/2017,9.9
4657,3,600000.0,18/03/2017,9.9
4658,4,640000.0,18/06/2016,9.9
4659,3,430000.0,18/06/2016,9.9
4660,4,1350000.0,19/11/2016,9.9
4661,4,780000.0,19/11/2016,9.9
4662,2,474000.0,19/11/2016,9.9
4663,2,810000.0,22/05/2016,9.9
4664,4,723000.0,22/05/2016,9.9
4665,2,550500.0,22/05/2016,9.9
4666,2,610000.0,22/08/2016,9.9
4667,3,1000000.0,22/08/2016,9.9
4668,3,533000.0,22/08/2016,9.9
4669,2,630000.0,23/04/2016,9.9
4670,2,410000.0,23/04/2016,9.9
4671,3,600000.0,23/04/2016,9.9
4672,3,616000.0,24/09/2016,9.9
4673,3,792000.0,24/09/2016,9.9
4674,3,960000.0,25/02/2017,9.9
4675,4,985000.0,25/02/2017,9.9
4676,4,820000.0,25/02/2017,9.9
4677,3,670000.0,25/02/2017,9.9
4678,2,855000.0,26/07/2016,9.9
4679,4,665000.0,26/07/2016,9.9
4680,3,690000.0,27/06/2016,9.9
4681,3,880000.0,27/06/2016,9.9
4682,3,700000.0,27/06/2016,9.9
4683,3,600000.0,27/11/2016,9.9
4684,3,721000.0,27/11/2016,9.9
4685,2,720000.0,27/11/2016,9.9
4686,4,910000.0,27/11/2016,9.9
4687,2,1570000.0,27/11/2016,9.9
4688,2,525500.0,28/05/2016,9.9
4689,3,612500.0,28/05/2016,9.9
4690,1,248500.0,28/08/2016,9.9
4691,3,960000.0,28/08/2016,9.9
4692,2,1085000.0,28/08/2016,9.9
4693,3,650000.0,28/08/2016,9.9
4694,4,650000.0,30/07/2016,9.9
4695,4,937000.0,30/07/2016,9.9
4696,2,360000.0,30/07/2016,9.9
4697,3,500000.0,30/07/2016,9.9
4698,2,775000.0,30/07/2016,9.9
4699,3,599000.0,30/07/2016,9.9
4700,2,1100000.0,3/09/2016,3.8
4701,2,1240000.0,3/12/2016,3.8
4702,6,1800000.0,3/12/2016,3.8
4703,3,1150000.0,3/12/2016,3.8
4704,3,985000.0,3/12/2016,3.8
4705,3,1200000.0,3/12/2016,3.8
4706,2,1340000.0,3/12/2016,3.8
4707,3,2200000.0,3/12/2016,3.8
4708,4,2105000.0,3/12/2016,3.8
4709,2,550000.0,4/02/2016,3.8
4710,2,1250000.0,4/03/2017,3.8
4711,2,575000.0,4/03/2017,3.8
4712,4,1915000.0,4/03/2017,3.8
4713,3,1630000.0,4/03/2017,3.8
4714,2,1000000.0,4/06/2016,3.8
4715,3,1470000.0,4/06/2016,3.8
4716,2,725000.0,4/06/2016,3.8
4717,2,1234500.0,4/06/2016,3.8
4718,2,600000.0,4/06/2016,3.8
4719,3,1342000.0,4/06/2016,3.8
4720,1,500000.0,4/06/2016,3.8
4721,2,795000.0,6/08/2016,3.8
4722,2,590000.0,6/08/2016,3.8
4723,4,1502000.0,6/08/2016,3.8
4724,2,1100000.0,7/05/2016,3.8
4725,3,1421000.0,7/05/2016,3.8
4726,2,845000.0,7/05/2016,3.8
4727,2,720000.0,7/05/2016,3.8
4728,2,1275000.0,7/05/2016,3.8
4729,2,1000000.0,7/05/2016,3.8
4730,4,1820000.0,7/11/2016,3.8
4731,1,420000.0,7/11/2016,3.8
4732,2,600000.0,8/10/2016,3.8
4733,3,1916000.0,8/10/2016,3.8
4734,1,577000.0,8/10/2016,3.8
4735,2,655000.0,10/09/2016,3.8
4736,2,1016500.0,10/09/2016,3.8
4737,2,1350000.0,10/09/2016,3.8
4738,3,1560000.0,10/09/2016,3.8
4739,2,1035000.0,10/09/2016,3.8
4740,2,1070000.0,10/09/2016,3.8
4741,2,1060000.0,10/12/2016,3.8
4742,2,1610000.0,10/12/2016,3.8
4743,2,1101000.0,10/12/2016,3.8
4744,2,880000.0,10/12/2016,3.8
4745,2,730000.0,12/11/2016,3.8
4746,2,1080000.0,12/11/2016,3.8
4747,2,1115000.0,12/11/2016,3.8
4748,2,516000.0,12/11/2016,3.8
4749,3,1753000.0,12/11/2016,3.8
4750,2,825000.0,14/05/2016,3.8
4751,2,820000.0,14/05/2016,3.8
4752,2,900000.0,14/05/2016,3.8
4753,5,2350000.0,15/10/2016,3.8
4754,3,1565000.0,16/04/2016,3.8
4755,3,1670000.0,16/04/2016,3.8
4756,3,1402000.0,16/07/2016,3.8
4757,3,1570000.0,17/09/2016,3.8
4758,3,1515000.0,18/03/2017,3.8
4759,2,1155000.0,18/03/2017,3.8
4760,2,1150000.0,18/03/2017,3.8
4761,2,875000.0,18/06/2016,3.8
4762,2,625000.0,18/06/2016,3.8
4763,3,1384000.0,18/06/2016,3.8
4764,2,1405000.0,18/06/2016,3.8
4765,2,655000.0,18/06/2016,3.8
4766,1,456000.0,19/11/2016,3.8
4767,3,2260000.0,22/05/2016,3.8
4768,2,1130000.0,22/05/2016,3.8
4769,3,1305000.0,22/05/2016,3.8
4770,2,720000.0,22/05/2016,3.8
4771,2,1130000.0,22/05/2016,3.8
4772,2,520000.0,22/05/2016,3.8
4773,2,1250000.0,22/05/2016,3.8
4774,1,470000.0,22/08/2016,3.8
4775,2,600000.0,22/08/2016,3.8
4776,2,670000.0,22/08/2016,3.8
4777,3,1100000.0,22/08/2016,3.8
4778,2,1252000.0,24/09/2016,3.8
4779,2,1010000.0,24/09/2016,3.8
4780,2,779000.0,24/09/2016,3.8
4781,2,790000.0,24/09/2016,3.8
4782,1,455500.0,24/09/2016,3.8
4783,2,1400000.0,25/02/2017,3.8
4784,3,1520000.0,25/02/2017,3.8
4785,3,1655000.0,25/02/2017,3.8
4786,1,600000.0,25/02/2017,3.8
4787,1,1014000.0,26/07/2016,3.8
4788,3,1351000.0,27/06/2016,3.8
4789,3,2460000.0,27/11/2016,3.8
4790,1,540000.0,27/11/2016,3.8
4791,3,3705000.0,27/11/2016,3.8
4792,2,1180000.0,27/11/2016,3.8
4793,3,950000.0,27/11/2016,3.8
4794,3,1350000.0,27/11/2016,3.8
4795,3,2100000.0,27/11/2016,3.8
4796,2,735000.0,27/11/2016,3.8
4797,1,400000.0,28/05/2016,3.8
4798,2,900000.0,28/05/2016,3.8
4799,1,470000.0,28/05/2016,3.8
4800,4,2160000.0,28/05/2016,3.8
4801,3,1380000.0,28/05/2016,3.8
4802,3,1080000.0,30/07/2016,3.8
4803,3,1405000.0,30/07/2016,3.8
4804,2,650000.0,3/09/2016,4.5
4805,1,342000.0,3/09/2016,4.5
4806,2,950000.0,3/09/2016,4.5
4807,2,781000.0,3/09/2016,4.5
4808,1,549800.0,3/12/2016,4.5
4809,1,492000.0,4/03/2017,4.5
4810,1,500500.0,4/03/2017,4.5
4811,3,1240000.0,4/03/2017,4.5
4812,3,1400000.0,4/06/2016,4.5
4813,3,685000.0,4/06/2016,4.5
4814,3,710000.0,4/06/2016,4.5
4815,1,330000.0,6/08/2016,4.5
4816,3,1430000.0,6/08/2016,4.5
4817,1,325000.0,6/08/2016,4.5
4818,3,1245000.0,6/08/2016,4.5
4819,2,830000.0,7/05/2016,4.5
4820,2,1182500.0,7/05/2016,4.5
4821,2,1303000.0,7/05/2016,4.5
4822,2,1210000.0,7/11/2016,4.5
4823,1,482500.0,8/10/2016,4.5
4824,3,1730000.0,8/10/2016,4.5
4825,2,1090000.0,10/09/2016,4.5
4826,3,1358000.0,10/09/2016,4.5
4827,2,585000.0,10/09/2016,4.5
4828,2,1106000.0,10/12/2016,4.5
4829,3,1650000.0,10/12/2016,4.5
4830,2,1590000.0,10/12/2016,4.5
4831,2,590000.0,10/12/2016,4.5
4832,2,1055000.0,10/12/2016,4.5
4833,3,1350000.0,12/11/2016,4.5
4834,2,700000.0,12/11/2016,4.5
4835,2,473000.0,14/05/2016,4.5
4836,3,1100000.0,14/05/2016,4.5
4837,2,1200000.0,15/10/2016,4.5
4838,2,530000.0,16/04/2016,4.5
4839,3,1651000.0,16/04/2016,4.5
4840,2,615000.0,16/04/2016,4.5
4841,2,1500000.0,17/09/2016,4.5
4842,2,1460000.0,18/03/2017,4.5
4843,2,841000.0,18/03/2017,4.5
4844,2,570000.0,18/03/2017,4.5
4845,2,480000.0,18/03/2017,4.5
4846,2,1310000.0,18/03/2017,4.5
4847,3,1530000.0,18/03/2017,4.5
4848,2,560000.0,18/03/2017,4.5
4849,2,1300000.0,18/06/2016,4.5
4850,2,815000.0,19/11/2016,4.5
4851,2,765000.0,19/11/2016,4.5
4852,2,910000.0,19/11/2016,4.5
4853,3,1450000.0,19/11/2016,4.5
4854,2,1540000.0,22/05/2016,4.5
4855,3,1811000.0,22/08/2016,4.5
4856,2,1180000.0,23/04/2016,4.5
4857,2,510000.0,23/04/2016,4.5
4858,3,1015000.0,24/09/2016,4.5
4859,3,1720000.0,25/02/2017,4.5
4860,3,1050000.0,25/02/2017,4.5
4861,2,1582000.0,25/02/2017,4.5
4862,3,2385000.0,27/11/2016,4.5
4863,2,681000.0,27/11/2016,4.5
4864,4,1820000.0,27/11/2016,4.5
4865,2,1305000.0,27/11/2016,4.5
4866,3,1255000.0,28/05/2016,4.5
4867,3,2180000.0,28/05/2016,4.5
4868,2,712500.0,28/05/2016,4.5
4869,3,1720000.0,28/05/2016,4.5
4870,2,1021000.0,28/08/2016,4.5
4871,3,1220000.0,28/08/2016,4.5
4872,1,240000.0,28/08/2016,4.5
4873,2,1500000.0,30/07/2016,4.5
4874,3,1612000.0,30/07/2016,4.5
4875,3,1442000.0,30/07/2016,4.5
4876,3,1250000.0,3/09/2016,8.8
4877,3,855000.0,3/09/2016,8.8
4878,4,930000.0,3/09/2016,8.8
4879,4,900000.0,3/09/2016,8.8
4880,4,1004000.0,3/09/2016,8.8
4881,3,930000.0,3/09/2016,8.8
4882,3,1200000.0,3/12/2016,8.8
4883,3,721000.0,3/12/2016,8.8
4884,3,751000.0,3/12/2016,8.8
4885,2,835000.0,4/03/2017,8.8
4886,3,637000.0,4/03/2017,8.8
4887,3,1265000.0,4/03/2017,8.8
4888,3,1100000.0,4/03/2017,8.8
4889,4,1082000.0,4/03/2017,8.8
4890,2,715000.0,4/03/2017,8.8
4891,5,630000.0,4/03/2017,8.8
4892,2,837000.0,4/03/2017,8.8
4893,3,950000.0,4/06/2016,8.8
4894,3,840000.0,6/08/2016,8.8
4895,3,496000.0,6/08/2016,8.8
4896,4,931000.0,6/08/2016,8.8
4897,2,942000.0,6/08/2016,8.8
4898,2,650000.0,7/05/2016,8.8
4899,2,850000.0,7/05/2016,8.8
4900,3,560000.0,7/05/2016,8.8
4901,2,540000.0,7/11/2016,8.8
4902,3,1150000.0,7/11/2016,8.8
4903,3,965000.0,7/11/2016,8.8
4904,3,700000.0,8/10/2016,8.8
4905,3,615000.0,8/10/2016,8.8
4906,2,775000.0,8/10/2016,8.8
4907,3,735000.0,8/10/2016,8.8
4908,3,550000.0,8/10/2016,8.8
4909,3,1000000.0,8/10/2016,8.8
4910,2,780000.0,8/10/2016,8.8
4911,4,810000.0,10/09/2016,8.8
4912,3,843000.0,10/09/2016,8.8
4913,2,600000.0,10/09/2016,8.8
4914,3,925000.0,10/12/2016,8.8
4915,1,305000.0,10/12/2016,8.8
4916,3,1080000.0,10/12/2016,8.8
4917,2,656000.0,10/12/2016,8.8
4918,2,799900.0,10/12/2016,8.8
4919,3,916000.0,10/12/2016,8.8
4920,3,1000000.0,10/12/2016,8.8
4921,4,914000.0,10/12/2016,8.8
4922,3,1650000.0,10/12/2016,8.8
4923,3,990000.0,11/03/2017,8.8
4924,2,512000.0,11/03/2017,8.8
4925,3,600000.0,12/06/2016,8.8
4926,4,910000.0,12/11/2016,8.8
4927,3,485000.0,12/11/2016,8.8
4928,3,900000.0,12/11/2016,8.8
4929,4,1000000.0,12/11/2016,8.8
4930,2,722000.0,13/08/2016,8.8
4931,3,910000.0,14/05/2016,8.8
4932,4,1260000.0,14/05/2016,8.8
4933,2,635000.0,14/05/2016,8.8
4934,3,550000.0,14/05/2016,8.8
4935,2,485000.0,14/05/2016,8.8
4936,3,690000.0,14/05/2016,8.8
4937,2,1065000.0,15/10/2016,8.8
4938,3,1200000.0,15/10/2016,8.8
4939,3,798000.0,15/10/2016,8.8
4940,2,850000.0,15/10/2016,8.8
4941,3,1355000.0,15/10/2016,8.8
4942,3,815000.0,15/10/2016,8.8
4943,3,971000.0,15/10/2016,8.8
4944,2,530000.0,15/10/2016,8.8
4945,3,900000.0,15/10/2016,8.8
4946,2,700000.0,16/04/2016,8.8
4947,3,930000.0,16/04/2016,8.8
4948,2,920000.0,16/04/2016,8.8
4949,3,842000.0,16/07/2016,8.8
4950,1,830000.0,16/07/2016,8.8
4951,3,980000.0,17/09/2016,8.8
4952,3,800000.0,17/09/2016,8.8
4953,4,930000.0,17/09/2016,8.8
4954,3,930000.0,17/09/2016,8.8
4955,2,886000.0,17/09/2016,8.8
4956,3,1080000.0,17/09/2016,8.8
4957,3,1040000.0,17/09/2016,8.8
4958,4,1400000.0,18/03/2017,8.8
4959,2,660000.0,18/03/2017,8.8
4960,2,436000.0,18/03/2017,8.8
4961,2,876000.0,18/03/2017,8.8
4962,2,910000.0,18/03/2017,8.8
4963,3,1000000.0,18/03/2017,8.8
4964,3,800000.0,18/03/2017,8.8
4965,3,928000.0,18/03/2017,8.8
4966,3,1070000.0,18/03/2017,8.8
4967,2,565000.0,18/06/2016,8.8
4968,3,714000.0,18/06/2016,8.8
4969,2,770000.0,18/06/2016,8.8
4970,3,1226000.0,18/06/2016,8.8
4971,3,810000.0,18/06/2016,8.8
4972,3,1127000.0,18/06/2016,8.8
4973,3,750000.0,18/06/2016,8.8
4974,3,980000.0,19/11/2016,8.8
4975,3,670000.0,19/11/2016,8.8
4976,4,1315000.0,19/11/2016,8.8
4977,2,780000.0,19/11/2016,8.8
4978,2,986000.0,22/05/2016,8.8
4979,2,771000.0,22/05/2016,8.8
4980,4,760000.0,22/05/2016,8.8
4981,3,850000.0,22/08/2016,8.8
4982,3,890000.0,22/08/2016,8.8
4983,2,1088000.0,22/08/2016,8.8
4984,3,1123000.0,22/08/2016,8.8
4985,4,600000.0,23/04/2016,8.8
4986,1,300000.0,24/09/2016,8.8
4987,2,890000.0,24/09/2016,8.8
4988,3,1040000.0,24/09/2016,8.8
4989,3,1050000.0,24/09/2016,8.8
4990,2,900000.0,25/02/2017,8.8
4991,2,425000.0,25/02/2017,8.8
4992,2,515000.0,25/02/2017,8.8
4993,3,1040000.0,25/02/2017,8.8
4994,2,520000.0,25/02/2017,8.8
4995,3,605000.0,26/07/2016,8.8
4996,3,890000.0,26/07/2016,8.8
4997,2,790000.0,26/07/2016,8.8
4998,3,1000000.0,26/07/2016,8.8
4999,2,860000.0,27/06/2016,8.8
5000,2,630000.0,27/06/2016,8.8
5001,4,660000.0,27/06/2016,8.8
5002,3,810000.0,27/06/2016,8.8
5003,4,875000.0,27/06/2016,8.8
5004,3,923000.0,27/06/2016,8.8
5005,4,920000.0,27/06/2016,8.8
5006,3,1150000.0,27/11/2016,8.8
5007,4,871000.0,27/11/2016,8.8
5008,4,910000.0,27/11/2016,8.8
5009,3,1330000.0,27/11/2016,8.8
5010,4,950000.0,27/11/2016,8.8
5011,3,821000.0,27/11/2016,8.8
5012,3,888500.0,27/11/2016,8.8
5013,4,870000.0,27/11/2016,8.8
5014,3,1186000.0,28/05/2016,8.8
5015,3,900000.0,28/05/2016,8.8
5016,3,800000.0,28/05/2016,8.8
5017,3,1030000.0,28/05/2016,8.8
5018,4,1615000.0,28/05/2016,8.8
5019,3,715000.0,28/05/2016,8.8
5020,2,610000.0,28/08/2016,8.8
5021,3,1162500.0,28/08/2016,8.8
5022,4,1142500.0,28/08/2016,8.8
5023,3,930000.0,28/08/2016,8.8
5024,3,875000.0,28/08/2016,8.8
5025,4,840000.0,30/07/2016,8.8
5026,3,805000.0,30/07/2016,8.8
5027,3,750000.0,30/07/2016,8.8
5028,4,750000.0,30/07/2016,8.8
5029,3,475000.0,3/09/2016,11.2
5030,2,415000.0,3/09/2016,11.2
5031,3,731000.0,3/12/2016,11.2
5032,2,352000.0,3/12/2016,11.2
5033,3,723000.0,3/12/2016,11.2
5034,2,336000.0,3/12/2016,11.2
5035,3,685000.0,3/12/2016,11.2
5036,3,620000.0,3/12/2016,11.2
5037,3,620000.0,3/12/2016,11.2
5038,3,1025000.0,3/12/2016,11.2
5039,2,490000.0,4/03/2017,11.2
5040,3,805000.0,4/03/2017,11.2
5041,4,770000.0,4/03/2017,11.2
5042,3,645000.0,4/03/2017,11.2
5043,3,1005000.0,4/03/2017,11.2
5044,2,931000.0,4/03/2017,11.2
5045,2,810000.0,4/03/2017,11.2
5046,2,535000.0,4/06/2016,11.2
5047,3,920000.0,4/06/2016,11.2
5048,3,800000.0,6/08/2016,11.2
5049,3,510000.0,6/08/2016,11.2
5050,3,651000.0,6/08/2016,11.2
5051,3,502500.0,6/08/2016,11.2
5052,2,365000.0,7/05/2016,11.2
5053,2,405000.0,7/05/2016,11.2
5054,3,620500.0,7/05/2016,11.2
5055,3,730000.0,7/05/2016,11.2
5056,1,260000.0,7/05/2016,11.2
5057,3,665000.0,7/05/2016,11.2
5058,3,625000.0,7/05/2016,11.2
5059,2,357500.0,7/05/2016,11.2
5060,2,427500.0,7/11/2016,11.2
5061,4,851000.0,7/11/2016,11.2
5062,3,998000.0,7/11/2016,11.2
5063,4,1030000.0,7/11/2016,11.2
5064,2,498000.0,7/11/2016,11.2
5065,2,410000.0,7/11/2016,11.2
5066,2,450000.0,7/11/2016,11.2
5067,1,341000.0,7/11/2016,11.2
5068,2,270000.0,7/11/2016,11.2
5069,3,900000.0,7/11/2016,11.2
5070,3,500000.0,8/10/2016,11.2
5071,4,1015000.0,8/10/2016,11.2
5072,3,915000.0,8/10/2016,11.2
5073,2,380000.0,8/10/2016,11.2
5074,2,468000.0,8/10/2016,11.2
5075,3,800000.0,8/10/2016,11.2
5076,2,380000.0,8/10/2016,11.2
5077,3,600000.0,8/10/2016,11.2
5078,3,530000.0,8/10/2016,11.2
5079,3,592000.0,8/10/2016,11.2
5080,2,611000.0,8/10/2016,11.2
5081,2,440000.0,8/10/2016,11.2
5082,3,650000.0,10/09/2016,11.2
5083,2,416000.0,10/09/2016,11.2
5084,3,610000.0,10/09/2016,11.2
5085,3,890000.0,10/09/2016,11.2
5086,3,301000.0,10/09/2016,11.2
5087,3,865000.0,10/09/2016,11.2
5088,2,436000.0,10/09/2016,11.2
5089,4,650000.0,10/09/2016,11.2
5090,2,432000.0,10/09/2016,11.2
5091,3,650000.0,10/09/2016,11.2
5092,2,836000.0,10/12/2016,11.2
5093,2,401000.0,10/12/2016,11.2
5094,2,635000.0,10/12/2016,11.2
5095,2,491000.0,10/12/2016,11.2
5096,2,420000.0,10/12/2016,11.2
5097,3,810000.0,10/12/2016,11.2
5098,3,780000.0,10/12/2016,11.2
5099,2,520000.0,10/12/2016,11.2
5100,3,660000.0,10/12/2016,11.2
5101,2,555000.0,11/02/2017,11.2
5102,2,350000.0,11/02/2017,11.2
5103,3,540000.0,11/02/2017,11.2
5104,3,678000.0,11/03/2017,11.2
5105,3,812000.0,12/06/2016,11.2
5106,3,682000.0,12/06/2016,11.2
5107,2,380000.0,12/11/2016,11.2
5108,1,350000.0,12/11/2016,11.2
5109,4,750000.0,12/11/2016,11.2
5110,2,495000.0,12/11/2016,11.2
5111,2,644000.0,12/11/2016,11.2
5112,4,895500.0,12/11/2016,11.2
5113,3,500000.0,12/11/2016,11.2
5114,3,940000.0,12/11/2016,11.2
5115,2,755000.0,12/11/2016,11.2
5116,2,568000.0,12/11/2016,11.2
5117,2,350000.0,12/11/2016,11.2
5118,2,452000.0,13/08/2016,11.2
5119,2,335000.0,13/08/2016,11.2
5120,3,585000.0,13/08/2016,11.2
5121,2,360000.0,13/08/2016,11.2
5122,2,380000.0,13/08/2016,11.2
5123,3,546000.0,13/08/2016,11.2
5124,3,400000.0,13/08/2016,11.2
5125,4,1700000.0,13/08/2016,11.2
5126,3,592500.0,14/05/2016,11.2
5127,3,830000.0,14/05/2016,11.2
5128,2,360000.0,14/05/2016,11.2
5129,3,655000.0,14/05/2016,11.2
5130,3,410000.0,15/10/2016,11.2
5131,2,836000.0,15/10/2016,11.2
5132,2,635000.0,15/10/2016,11.2
5133,4,811000.0,15/10/2016,11.2
5134,2,650000.0,15/10/2016,11.2
5135,3,765000.0,15/10/2016,11.2
5136,2,440000.0,15/10/2016,11.2
5137,3,715000.0,15/10/2016,11.2
5138,4,670000.0,16/04/2016,11.2
5139,2,376000.0,16/04/2016,11.2
5140,2,323000.0,16/04/2016,11.2
5141,3,680000.0,16/04/2016,11.2
5142,2,530000.0,16/04/2016,11.2
5143,4,786000.0,16/04/2016,11.2
5144,2,390000.0,16/04/2016,11.2
5145,3,650000.0,16/04/2016,11.2
5146,3,540000.0,16/04/2016,11.2
5147,3,685000.0,16/07/2016,11.2
5148,3,800000.0,16/07/2016,11.2
5149,3,830000.0,16/07/2016,11.2
5150,2,330000.0,16/07/2016,11.2
5151,3,539000.0,16/07/2016,11.2
5152,3,622500.0,17/09/2016,11.2
5153,4,767500.0,17/09/2016,11.2
5154,3,780000.0,17/09/2016,11.2
5155,3,668000.0,17/09/2016,11.2
5156,4,1215000.0,17/09/2016,11.2
5157,3,1120000.0,18/03/2017,11.2
5158,3,470000.0,18/03/2017,11.2
5159,3,800000.0,18/03/2017,11.2
5160,2,1700000.0,18/03/2017,11.2
5161,3,655000.0,18/03/2017,11.2
5162,3,885000.0,18/03/2017,11.2
5163,2,510000.0,18/03/2017,11.2
5164,2,440000.0,18/03/2017,11.2
5165,3,703000.0,18/06/2016,11.2
5166,2,424000.0,18/06/2016,11.2
5167,4,750000.0,18/06/2016,11.2
5168,3,613000.0,18/06/2016,11.2
5169,3,779000.0,18/06/2016,11.2
5170,2,425000.0,18/06/2016,11.2
5171,5,791000.0,18/06/2016,11.2
5172,3,475000.0,18/06/2016,11.2
5173,3,950000.0,19/11/2016,11.2
5174,2,352000.0,19/11/2016,11.2
5175,4,730000.0,19/11/2016,11.2
5176,2,791000.0,19/11/2016,11.2
5177,3,905000.0,19/11/2016,11.2
5178,2,480000.0,19/11/2016,11.2
5179,3,767000.0,19/11/2016,11.2
5180,3,871000.0,19/11/2016,11.2
5181,3,450000.0,22/05/2016,11.2
5182,3,921500.0,22/05/2016,11.2
5183,2,490000.0,22/05/2016,11.2
5184,3,787000.0,22/05/2016,11.2
5185,2,300000.0,22/08/2016,11.2
5186,2,335000.0,22/08/2016,11.2
5187,3,670500.0,22/08/2016,11.2
5188,5,1050000.0,22/08/2016,11.2
5189,3,475000.0,22/08/2016,11.2
5190,2,440000.0,22/08/2016,11.2
5191,3,851500.0,22/08/2016,11.2
5192,2,623500.0,22/08/2016,11.2
5193,4,830000.0,22/08/2016,11.2
5194,3,572000.0,23/04/2016,11.2
5195,3,600000.0,23/04/2016,11.2
5196,3,450000.0,23/04/2016,11.2
5197,2,525000.0,23/04/2016,11.2
5198,3,692500.0,23/04/2016,11.2
5199,4,790000.0,23/04/2016,11.2
5200,3,785000.0,24/09/2016,11.2
5201,2,840000.0,24/09/2016,11.2
5202,5,925000.0,24/09/2016,11.2
5203,3,700000.0,24/09/2016,11.2
5204,4,801000.0,24/09/2016,11.2
5205,1,216000.0,24/09/2016,11.2
5206,1,220000.0,24/09/2016,11.2
5207,3,866000.0,24/09/2016,11.2
5208,2,340000.0,24/09/2016,11.2
5209,2,500250.0,25/02/2017,11.2
5210,1,395000.0,25/02/2017,11.2
5211,3,810000.0,25/02/2017,11.2
5212,2,790000.0,25/02/2017,11.2
5213,2,465000.0,25/02/2017,11.2
5214,3,601000.0,25/02/2017,11.2
